Date,Open,High,Low,Close,Adj Close,Volume
2019-08-26,106.620003,106.989998,106.010002,106.870003,92.828117,8209500
2019-08-27,107.349998,107.559998,104.839996,105.739998,91.846596,14331800
2019-08-28,105.080002,107.209999,105.040001,106.800003,92.767326,10585500
2019-08-29,108.139999,109.889999,108.019997,109.220001,94.869362,10002200
2019-08-30,109.839996,110.559998,109.470001,109.860001,95.425270,10170300
2019-09-03,108.980003,108.989998,107.320000,108.559998,94.296066,9868800
2019-09-04,109.449997,110.220001,108.559998,109.870003,95.433968,6929200
2019-09-05,111.250000,113.720001,111.199997,112.370003,97.605476,13224700
2019-09-06,112.660004,112.980003,111.959999,112.610001,97.813942,7836600
2019-09-09,113.709999,116.059998,113.599998,115.400002,100.237350,13985100
2019-09-10,116.300003,117.269997,115.730003,116.870003,101.514198,14333100
2019-09-11,116.889999,117.199997,115.379997,117.190002,101.792137,9919200
2019-09-12,116.550003,118.470001,115.919998,117.910004,102.417564,12283500
2019-09-13,119.000000,120.400002,118.750000,120.230003,104.432724,16257200
2019-09-16,118.900002,119.870003,118.379997,119.160004,103.503319,11993900
2019-09-17,118.419998,118.610001,117.239998,118.570000,102.990837,10735400
2019-09-18,118.320000,120.080002,117.750000,119.760002,104.024498,10665600
2019-09-19,119.699997,120.339996,119.089996,119.379997,103.694412,9382600
2019-09-20,119.739998,120.339996,118.870003,118.900002,103.277481,21862800
2019-09-23,117.779999,119.120003,117.680000,118.879997,103.260094,9135100
2019-09-24,118.750000,119.260002,117.040001,117.330002,101.913765,11696500
2019-09-25,117.269997,118.360001,117.120003,118.000000,102.495728,9389400
2019-09-26,117.879997,118.050003,116.949997,117.029999,101.653183,9899200
2019-09-27,117.959999,118.639999,117.279999,117.720001,102.252541,10207800
2019-09-30,118.360001,118.769997,117.220001,117.690002,102.226471,9755000
2019-10-01,118.400002,119.000000,115.410004,115.550003,100.367645,11250300
2019-10-02,114.809998,114.900002,112.930000,113.250000,98.369835,12548700
2019-10-03,112.269997,112.910004,110.519997,112.190002,98.229752,12735200
2019-10-04,112.339996,114.940002,112.269997,114.620003,100.357368,9453100
2019-10-07,114.190002,115.500000,114.070000,114.370003,100.138489,6771600
2019-10-08,113.059998,113.059998,111.660004,111.820000,97.905800,10806300
2019-10-09,112.669998,113.160004,112.070000,112.629997,98.615013,7273700
2019-10-10,113.139999,115.400002,113.000000,114.209999,99.998390,10994100
2019-10-11,116.029999,117.989998,115.870003,116.139999,101.688240,15076500
2019-10-14,115.849998,116.870003,115.660004,116.449997,101.959686,8779000
2019-10-15,118.849998,121.589996,117.870003,119.959999,105.032913,23379000
2019-10-16,119.959999,120.620003,119.379997,119.680000,104.787743,11087700
2019-10-17,120.750000,121.570000,119.879997,120.349998,105.374367,10818500
2019-10-18,120.000000,121.019997,119.860001,120.559998,105.558235,10417400
2019-10-21,122.050003,123.769997,121.989998,123.550003,108.176178,12714600
2019-10-22,123.449997,125.099998,123.120003,124.790001,109.261879,12549100
2019-10-23,124.199997,125.150002,124.169998,125.120003,109.550819,8828300
2019-10-24,125.290001,125.660004,124.070000,125.029999,109.472023,8020500
2019-10-25,125.000000,126.650002,124.750000,126.029999,110.347595,9055700
2019-10-28,126.570000,127.209999,126.400002,126.510002,110.767868,9522200
2019-10-29,126.059998,127.419998,125.940002,126.430000,110.697823,9797300
2019-10-30,126.050003,126.260002,124.919998,125.730003,110.084915,8513700
2019-10-31,125.489998,125.730003,123.860001,124.919998,109.375710,11589100
2019-11-01,126.199997,127.989998,126.019997,127.800003,111.897339,11682600
2019-11-04,129.080002,129.419998,128.559998,128.820007,112.790421,9159900
2019-11-05,129.389999,130.300003,128.839996,129.100006,113.035576,13747600
2019-11-06,128.690002,129.839996,128.580002,129.300003,113.210693,11231100
2019-11-07,130.429993,131.289993,129.919998,130.000000,113.823593,13528900
2019-11-08,129.880005,130.399994,129.250000,130.380005,114.156303,9293400
2019-11-11,129.600006,130.100006,129.350006,129.919998,113.753548,8679000
2019-11-12,129.630005,130.619995,129.009995,129.160004,113.088112,9099000
2019-11-13,128.130005,128.820007,127.419998,128.479996,112.492729,8023300
2019-11-14,127.720001,128.839996,127.589996,128.600006,112.597801,8483400
2019-11-15,129.229996,129.529999,128.399994,129.529999,113.412071,10163600
2019-11-18,129.559998,130.649994,128.990005,130.619995,114.366432,8749300
2019-11-19,130.990005,131.250000,130.179993,130.580002,114.331406,8824500
2019-11-20,130.300003,130.619995,128.940002,129.630005,113.499626,11782800
2019-11-21,130.000000,130.720001,129.389999,129.929993,113.762283,7705500
2019-11-22,130.149994,131.220001,130.100006,130.789993,114.515297,8167900
2019-11-25,131.250000,132.070007,130.869995,131.490005,115.128181,10068500
2019-11-26,131.820007,131.820007,130.360001,131.669998,115.285759,10490700
2019-11-27,132.289993,132.429993,131.649994,132.059998,115.627251,6607900
2019-11-29,131.869995,132.410004,131.449997,131.759995,115.364571,5712000
2019-12-02,132.309998,132.740005,131.350006,131.470001,115.110664,8615600
2019-12-03,129.770004,129.960007,128.589996,129.779999,113.630951,10361300
2019-12-04,130.380005,132.470001,129.990005,132.339996,115.872406,10318200
2019-12-05,132.679993,133.309998,132.179993,133.059998,116.502808,9587400
2019-12-06,134.690002,135.779999,134.649994,135.039993,118.236427,10170600
2019-12-09,134.630005,135.460007,134.410004,134.410004,117.684837,8498200
2019-12-10,133.250000,134.770004,132.880005,134.500000,117.763618,7532900
2019-12-11,134.289993,135.020004,134.009995,134.179993,117.483421,9011900
2019-12-12,134.490005,138.470001,134.210007,138.020004,120.845627,13717400
2019-12-13,137.949997,138.830002,136.220001,136.809998,119.786194,10592100
2019-12-16,138.380005,138.839996,137.320007,137.339996,120.250229,11372000
2019-12-17,137.729996,138.669998,137.229996,138.179993,120.985703,11546800
2019-12-18,138.149994,139.020004,137.720001,138.039993,120.863129,10381500
2019-12-19,137.759995,138.220001,137.100006,137.350006,120.259003,9350400
2019-12-20,138.020004,138.880005,136.899994,137.240005,120.162674,29992600
2019-12-23,137.600006,137.910004,136.880005,137.199997,120.127670,9738400
2019-12-24,137.330002,137.630005,137.059998,137.580002,120.460388,3324300
2019-12-26,137.889999,139.100006,137.779999,139.039993,121.738724,6770900
2019-12-27,139.300003,139.770004,138.669998,139.139999,121.826263,7868200
2019-12-30,139.899994,140.080002,138.470001,138.630005,121.379723,6963000
2019-12-31,138.509995,139.479996,138.289993,139.399994,122.053879,7201600
2020-01-02,139.789993,141.100006,139.259995,141.089996,123.533585,10803700
2020-01-03,137.500000,139.229996,137.080002,138.339996,121.903397,10386800
2020-01-06,136.559998,138.270004,136.500000,138.229996,121.806496,10259000
2020-01-07,137.279999,137.860001,135.820007,135.880005,119.735687,10531300
2020-01-08,135.699997,137.580002,135.600006,136.940002,120.669754,9695300
2020-01-09,138.050003,138.229996,137.039993,137.440002,121.110352,9469000
2020-01-10,137.210007,137.250000,135.809998,136.070007,119.903114,10190900
2020-01-13,136.190002,137.199997,135.759995,137.199997,120.898865,12355200
2020-01-14,137.940002,140.759995,137.690002,138.800003,122.308807,24906000
2020-01-15,137.850006,138.600006,136.149994,136.720001,120.475883,16293400
2020-01-16,137.449997,137.899994,136.839996,137.250000,120.942894,10783800
2020-01-17,137.539993,138.289993,137.320007,138.199997,121.780052,14697700
2020-01-21,137.190002,138.070007,136.690002,136.839996,120.581650,8474200
2020-01-22,137.240005,137.399994,136.380005,136.679993,120.440651,7549100
2020-01-23,135.710007,136.740005,134.720001,136.539993,120.317276,9345700
2020-01-24,136.369995,136.429993,132.320007,133.149994,117.330040,15166400
2020-01-27,130.270004,132.940002,129.710007,132.029999,116.343102,12860500
2020-01-28,132.839996,134.970001,132.479996,134.429993,118.457954,13062800
2020-01-29,134.809998,135.539993,133.690002,134.229996,118.281746,9326000
2020-01-30,132.690002,136.130005,132.690002,135.889999,119.744507,9048900
2020-01-31,134.490005,134.830002,131.470001,132.360001,116.633904,12785200
2020-02-03,132.660004,134.240005,132.660004,133.369995,117.523926,10021100
2020-02-04,135.550003,136.600006,135.080002,135.289993,119.215790,9157100
2020-02-05,136.570007,137.729996,136.009995,137.589996,121.242500,10150700
2020-02-06,138.240005,138.289993,137.110001,137.610001,121.260124,8992300
2020-02-07,136.729996,137.669998,136.300003,137.169998,120.872437,6379800
2020-02-10,136.949997,137.850006,136.750000,137.740005,121.374718,5960700
2020-02-11,138.259995,138.820007,137.779999,138.000000,121.603813,6578600
2020-02-12,138.600006,139.289993,137.800003,138.000000,121.603813,7958000
2020-02-13,137.750000,138.339996,136.399994,137.880005,121.498085,7447500
2020-02-14,137.839996,138.190002,136.940002,137.460007,121.127975,6627600
2020-02-18,137.339996,137.710007,135.050003,135.639999,119.524200,8996400
2020-02-19,136.910004,138.389999,136.339996,137.490005,121.154419,7071200
2020-02-20,137.169998,138.360001,136.529999,137.490005,121.154419,7422800
2020-02-21,136.550003,136.919998,134.919998,135.809998,119.673973,9772800
2020-02-24,131.440002,133.199997,130.800003,132.160004,116.457680,13618400
2020-02-25,131.000000,132.229996,125.589996,126.260002,111.258682,20797200
2020-02-26,126.930000,128.949997,126.339996,126.639999,111.593513,24825600
2020-02-27,122.910004,125.620003,121.300003,121.370003,106.949677,23005500
2020-02-28,117.519997,118.489998,112.660004,116.110001,102.314636,45931400
2020-03-02,116.629997,121.580002,114.459999,121.519997,107.081833,27355400
2020-03-03,120.970001,122.949997,116.239998,116.959999,103.063637,32547700
2020-03-04,118.330002,120.190002,114.699997,119.849998,105.610260,25795900
2020-03-05,115.669998,116.430000,112.580002,113.970001,100.428886,25025600
2020-03-06,106.260002,110.320000,105.019997,108.080002,95.238708,38159400
2020-03-09,96.570000,99.230003,93.000000,93.440002,82.338120,40352000
2020-03-10,99.000000,101.279999,94.580002,100.699997,88.735519,31102700
2020-03-11,97.699997,100.050003,94.550003,95.959999,84.558716,38127000
2020-03-12,89.589996,96.959999,86.320000,88.050003,77.588516,49725200
2020-03-13,95.989998,103.989998,92.000000,103.910004,91.564163,38543300
2020-03-16,85.199997,93.980003,84.550003,88.360001,77.861679,38589700
2020-03-17,90.889999,97.440002,87.500000,93.760002,82.620094,35239800
2020-03-18,87.669998,90.790001,80.360001,83.889999,73.922768,41525600
2020-03-19,81.559998,88.110001,76.910004,85.300003,75.165253,32175100
2020-03-20,86.300003,89.459999,82.480003,83.500000,73.579117,30150800
2020-03-23,82.680000,83.750000,78.089996,79.029999,69.640198,32536600
2020-03-24,84.900002,90.099998,82.900002,88.430000,77.923363,34363200
2020-03-25,89.239998,95.150002,84.540001,91.730003,80.831284,38111700
2020-03-26,94.080002,98.570000,93.540001,98.120003,86.462059,29826300
2020-03-27,93.190002,94.839996,90.550003,91.129997,80.302574,30041500
2020-03-30,90.650002,94.089996,89.300003,93.500000,82.390991,21656900
2020-03-31,92.050003,94.169998,89.339996,90.029999,79.333275,23379300
2020-04-01,85.099998,86.559998,83.250000,84.360001,74.336929,28029600
2020-04-02,83.510002,87.910004,82.959999,87.510002,77.112686,24018000
2020-04-03,86.000000,87.480003,82.769997,84.050003,74.833405,21199400
2020-04-06,88.989998,90.989998,87.699997,89.459999,79.650154,26820800
2020-04-07,94.449997,94.500000,90.379997,90.639999,80.700768,22563800
2020-04-08,92.099998,94.860001,90.550003,94.300003,83.959412,22903300
2020-04-09,96.919998,104.389999,96.889999,102.760002,91.491737,42055900
2020-04-13,103.110001,103.110001,97.300003,98.190002,87.422867,26911900
2020-04-14,101.019997,102.000000,93.639999,95.500000,85.027840,46151300
2020-04-15,91.150002,92.029999,90.129997,90.790001,80.834312,30118600
2020-04-16,90.230003,90.570000,87.050003,87.330002,77.753723,32449600
2020-04-17,92.000000,95.699997,90.959999,95.180000,84.742928,30191900
2020-04-20,92.470001,94.709999,90.459999,91.709999,81.653427,23679400
2020-04-21,88.620003,91.379997,88.330002,89.050003,79.285110,23035000
2020-04-22,90.690002,91.870003,89.180000,89.339996,79.543312,16662400
2020-04-23,89.739998,91.279999,89.260002,89.389999,79.587845,16638800
2020-04-24,90.639999,91.099998,88.489998,90.709999,80.763084,15809200
2020-04-27,91.940002,95.629997,91.540001,94.620003,84.244331,22870200
2020-04-28,97.809998,98.360001,95.029999,95.290001,84.840858,20238900
2020-04-29,99.080002,99.449997,97.269997,97.860001,87.129036,20462600
2020-04-30,95.599998,96.839996,94.550003,95.760002,85.259323,19127600
2020-05-01,93.500000,93.739998,91.839996,93.250000,83.024567,18547700
2020-05-04,92.019997,92.669998,90.800003,92.139999,82.036278,15725900
2020-05-05,93.650002,94.209999,91.900002,92.000000,81.911621,18064100
2020-05-06,92.160004,92.760002,89.930000,90.269997,80.371338,20978000
2020-05-07,91.339996,92.910004,90.580002,91.209999,81.208260,16771900
2020-05-08,92.800003,94.080002,92.110001,92.699997,82.534866,20487800
2020-05-11,91.110001,91.110001,89.330002,89.970001,80.104233,31907600
2020-05-12,90.150002,90.790001,86.900002,87.029999,77.486626,27962900
2020-05-13,86.379997,86.860001,83.400002,84.029999,74.815605,35451600
2020-05-14,82.720001,88.110001,82.400002,87.519997,77.922890,35152500
2020-05-15,86.849998,87.279999,85.300003,85.900002,76.480545,26099000
2020-05-18,88.690002,91.150002,87.879997,90.449997,80.531601,30504400
2020-05-19,90.050003,91.199997,88.589996,88.669998,78.946770,19597300
2020-05-20,90.709999,92.389999,90.370003,91.330002,81.315102,20552400
2020-05-21,90.269997,91.760002,89.669998,90.169998,80.282303,14621400
2020-05-22,90.010002,90.360001,88.720001,89.470001,79.659058,13557900
2020-05-26,92.889999,97.500000,92.610001,95.820000,85.312744,41233900
2020-05-27,102.070000,102.580002,98.800003,101.370003,90.254143,39402000
2020-05-28,102.940002,102.949997,99.400002,99.860001,88.909737,24713900
2020-05-29,98.660004,99.180000,96.779999,97.309998,86.639366,26526400
2020-06-01,97.750000,99.510002,97.379997,98.599998,87.787888,15176800
2020-06-02,100.279999,100.419998,97.930000,98.930000,88.081718,21195000
2020-06-03,101.580002,104.919998,101.059998,104.269997,92.836166,25941100
2020-06-04,103.820000,106.610001,102.790001,106.440002,94.768196,26784700
2020-06-05,114.930000,115.769997,109.529999,111.230003,99.032944,42231000
2020-06-08,113.410004,114.190002,111.940002,113.449997,101.009514,24881800
2020-06-09,110.650002,111.629997,109.010002,110.540001,98.418617,17031100
2020-06-10,110.459999,110.510002,105.849998,106.059998,94.429863,24913300
2020-06-11,100.029999,101.580002,96.540001,97.209999,86.550331,36259200
2020-06-12,100.709999,101.129997,97.330002,99.870003,88.918648,24856800
2020-06-15,96.419998,101.430000,95.870003,101.250000,90.147324,22153600
2020-06-16,105.370003,105.680000,99.309998,102.059998,90.868484,22193600
2020-06-17,102.529999,102.540001,99.209999,99.480003,88.571404,15639800
2020-06-18,98.669998,100.519997,98.129997,98.940002,88.090622,16591900
2020-06-19,100.529999,100.599998,96.730003,97.809998,87.084526,40371200
2020-06-22,97.250000,97.949997,96.540001,96.750000,86.140770,16216900
2020-06-23,98.970001,99.970001,97.849998,97.930000,87.191360,15381400
2020-06-24,96.750000,96.839996,94.309998,94.660004,84.279938,22919800
2020-06-25,94.349998,98.209999,94.260002,97.959999,87.218079,25743600
2020-06-26,95.110001,95.370003,92.000000,92.589996,82.436943,41896300
2020-06-29,93.400002,94.489998,92.180000,93.000000,82.801971,18499700
2020-06-30,92.830002,94.660004,92.570000,94.059998,83.745728,19137000
2020-07-01,94.889999,95.709999,93.029999,93.260002,83.033455,18755700
2020-07-02,94.739998,94.959999,91.930000,92.660004,83.303169,27845600
2020-07-06,94.430000,95.199997,93.480003,95.000000,85.406876,18625300
2020-07-07,93.820000,94.099998,92.000000,92.320000,82.997513,25757200
2020-07-08,92.290001,93.339996,91.800003,93.300003,83.878563,18762200
2020-07-09,93.519997,94.120003,90.779999,91.279999,82.062523,25600800
2020-07-10,92.000000,96.839996,91.870003,96.269997,86.548630,28954200
2020-07-13,98.730003,99.269997,96.230003,97.650002,87.789291,32079200
2020-07-14,98.370003,99.949997,96.639999,98.209999,88.292725,42731700
2020-07-15,100.889999,101.290001,98.650002,99.730003,89.659233,22508400
2020-07-16,98.779999,101.220001,98.550003,100.010002,89.910980,16886900
2020-07-17,100.000000,100.080002,98.139999,98.160004,88.247780,16137700
2020-07-20,97.430000,98.389999,97.260002,97.300003,87.474632,14458100
2020-07-21,97.709999,100.050003,97.639999,99.410004,89.371559,17798100
2020-07-22,99.650002,100.129997,97.529999,98.690002,88.724266,14271200
2020-07-23,98.500000,99.349998,97.970001,98.980003,88.984970,12870200
2020-07-24,99.599998,99.800003,97.940002,98.279999,88.355667,12744200
2020-07-27,97.510002,97.629997,96.169998,96.900002,87.115021,11959100
2020-07-28,96.500000,97.889999,96.500000,97.320000,87.492584,11754300
2020-07-29,97.070000,99.709999,97.000000,99.680000,89.614296,12743500
2020-07-30,97.540001,97.739998,96.050003,97.019997,87.222900,14834800
2020-07-31,96.480003,96.930000,95.250000,96.639999,86.881271,14535000
2020-08-03,97.019997,97.570000,95.849998,96.099998,86.395805,12962800
2020-08-04,95.910004,95.949997,95.029999,95.550003,85.901360,13366200
2020-08-05,95.870003,98.470001,95.720001,97.209999,87.393715,15260900
2020-08-06,97.580002,98.099998,96.540001,97.239998,87.420685,10482100
2020-08-07,96.930000,99.489998,96.559998,99.379997,89.344582,14743700
2020-08-10,100.110001,102.040001,100.029999,100.639999,90.477348,14989900
2020-08-11,103.860001,106.160004,103.510002,103.820000,93.336235,31518600
2020-08-12,106.160004,106.430000,101.709999,102.940002,92.545097,19240800
2020-08-13,102.000000,103.360001,101.639999,102.370003,92.032654,13598600
2020-08-14,101.500000,103.309998,101.419998,102.410004,92.068626,12134400
2020-08-17,101.500000,102.000000,99.529999,99.709999,89.641258,14988000
2020-08-18,99.910004,99.910004,98.120003,98.320000,88.391632,13246500
2020-08-19,98.919998,100.589996,98.339996,98.550003,88.598396,13533000
2020-08-20,97.260002,98.029999,96.800003,97.370003,87.537567,13672600
2020-08-21,97.269997,98.570000,96.940002,97.320000,87.492584,12228300
2020-08-24,98.449997,100.209999,97.419998,100.059998,89.955917,17898300
2020-08-25,101.269997,101.980003,99.800003,100.500000,90.351501,13648900
2020-08-26,99.940002,100.269997,99.050003,99.089996,89.083862,12052400
2020-08-27,99.000000,102.650002,99.000000,102.349998,92.014679,22163900
2020-08-28,103.139999,103.250000,101.809998,102.769997,92.392242,13756700
2020-08-31,102.120003,102.180000,100.019997,100.190002,90.072807,14219400
2020-09-01,99.550003,100.870003,99.040001,100.139999,90.027832,11595600
2020-09-02,99.949997,101.940002,99.559998,101.650002,91.385345,14475700
2020-09-03,103.320000,104.989998,100.639999,101.330002,91.097679,23281200
2020-09-04,104.050003,105.209999,101.370003,103.519997,93.066521,26325500
2020-09-08,102.980003,103.570000,99.480003,99.919998,89.830048,22108600
2020-09-09,100.800003,101.690002,99.559998,100.870003,90.684135,13434000
2020-09-10,101.400002,102.419998,99.639999,99.830002,89.749161,15922800
2020-09-11,99.970001,101.360001,99.589996,101.070000,90.863937,13784300
2020-09-14,101.510002,103.459999,101.370003,102.470001,92.122543,19017400
2020-09-15,102.730003,102.849998,99.139999,99.279999,89.254669,23683000
2020-09-16,99.430000,101.129997,98.760002,99.699997,89.632271,19270600
2020-09-17,98.699997,99.339996,97.709999,98.559998,88.607384,18290100
2020-09-18,97.889999,99.489998,97.440002,98.349998,88.418587,20121600
2020-09-21,95.199997,96.050003,93.820000,95.309998,85.685570,28378800
2020-09-22,94.959999,95.660004,93.669998,94.269997,84.750595,19257000
2020-09-23,94.779999,95.349998,92.660004,92.739998,83.375092,19952700
2020-09-24,92.320000,94.300003,91.379997,92.660004,83.303169,18366500
2020-09-25,92.050003,93.720001,91.870003,93.470001,84.031372,13293100
2020-09-28,95.059998,96.930000,94.349998,96.160004,86.449738,20894100
2020-09-29,96.029999,96.029999,94.330002,95.349998,85.721527,12848200
2020-09-30,95.349998,97.199997,95.260002,96.269997,86.548630,16400600
2020-10-01,97.120003,97.769997,96.029999,96.970001,87.177940,15778700
2020-10-02,95.250000,98.589996,95.089996,97.889999,88.005035,15149600
2020-10-05,98.320000,99.250000,97.529999,99.040001,89.865128,13871900
2020-10-06,100.070000,100.860001,97.510002,98.019997,88.939621,19220400
2020-10-07,98.959999,100.349998,98.669998,99.730003,90.491226,16358500
2020-10-08,100.510002,101.919998,99.900002,101.779999,92.351318,15659000
2020-10-09,102.000000,102.110001,100.110001,101.199997,91.825043,13689100
2020-10-12,101.099998,103.000000,100.849998,102.440002,92.950165,16058000
2020-10-13,103.000000,103.220001,100.260002,100.779999,91.443954,21697300
2020-10-14,101.029999,101.930000,100.099998,100.220001,90.935844,15204100
2020-10-15,99.099998,101.779999,99.040001,101.720001,92.296867,17171200
2020-10-16,101.410004,102.330002,100.720001,101.510002,92.106331,13275000
2020-10-19,101.599998,101.870003,99.559998,99.800003,90.554741,11725700
2020-10-20,100.309998,101.769997,100.120003,100.370003,91.071945,11257100
2020-10-21,100.360001,100.989998,99.330002,99.370003,90.164581,10730500
2020-10-22,99.320000,103.239998,99.309998,102.879997,93.349411,14837200
2020-10-23,103.500000,104.449997,102.930000,103.809998,94.193268,15087600
2020-10-26,102.650002,102.699997,100.250000,101.239998,91.861336,12410700
2020-10-27,100.510002,100.919998,99.160004,99.330002,90.128273,10391700
2020-10-28,97.500000,98.300003,96.070000,96.540001,87.596733,16389500
2020-10-29,96.120003,97.980003,95.239998,97.169998,88.168358,14208800
2020-10-30,97.910004,98.419998,96.230003,98.040001,88.957771,15194500
2020-11-02,99.389999,100.879997,97.860001,100.250000,90.963051,15011600
2020-11-03,103.019997,104.739998,102.690002,103.410004,93.830322,17482600
2020-11-04,101.000000,102.070000,98.930000,100.250000,90.963051,18886500
2020-11-05,101.059998,105.099998,101.000000,104.349998,94.683228,17837400
2020-11-06,105.029999,105.099998,102.389999,102.959999,93.421989,12552800
2020-11-09,113.160004,118.900002,110.349998,116.900002,106.070633,47792400
2020-11-10,117.349998,117.449997,114.690002,116.519997,105.725822,20539300
2020-11-11,116.889999,116.959999,113.959999,114.779999,104.147026,14443400
2020-11-12,112.529999,113.959999,112.059998,113.370003,102.867645,22063000
